year,zona91,variable,order,value,CCAA,PROVINCIA,macro.reg,regions
1986,835,tfr,Total birth order,1.487481423,Cataluña,8,North-East,Catalonia
1986,836,tfr,Total birth order,1.395807544,Cataluña,8,North-East,Catalonia
1986,837,tfr,Total birth order,1.605073583,Cataluña,8,North-East,Catalonia
1986,838,tfr,Total birth order,1.54059863,Cataluña,8,North-East,Catalonia
1986,839,tfr,Total birth order,1.198906126,Cataluña,8,North-East,Catalonia
1986,840,tfr,Total birth order,1.488065599,Cataluña,8,North-East,Catalonia
1986,901,tfr,Total birth order,1.132534816,Castilla y León,9,Center,Castile and Leon
1986,902,tfr,Total birth order,1.21403423,Castilla y León,9,Center,Castile and Leon
1986,903,tfr,Total birth order,1.219564946,Castilla y León,9,Center,Castile and Leon
1986,904,tfr,Total birth order,1.141361741,Castilla y León,9,Center,Castile and Leon
1986,905,tfr,Total birth order,1.114914093,Castilla y León,9,Center,Castile and Leon
1986,906,tfr,Total birth order,1.078373451,Castilla y León,9,Center,Castile and Leon
1986,1001,tfr,Total birth order,1.448708603,Extremadura,10,Center,Extremadura
1986,1002,tfr,Total birth order,1.765949323,Extremadura,10,Center,Extremadura
1986,1003,tfr,Total birth order,2.071082676,Extremadura,10,Center,Extremadura
1986,1004,tfr,Total birth order,1.833998152,Extremadura,10,Center,Extremadura
1986,1005,tfr,Total birth order,1.806817014,Extremadura,10,Center,Extremadura
1986,1006,tfr,Total birth order,1.831173724,Extremadura,10,Center,Extremadura
1986,1007,tfr,Total birth order,1.946646883,Extremadura,10,Center,Extremadura
1986,1008,tfr,Total birth order,1.948114155,Extremadura,10,Center,Extremadura
1986,1009,tfr,Total birth order,1.629429912,Extremadura,10,Center,Extremadura
1986,1010,tfr,Total birth order,1.7300349,Extremadura,10,Center,Extremadura
1986,1011,tfr,Total birth order,1.790855161,Extremadura,10,Center,Extremadura
1986,1012,tfr,Total birth order,1.867593216,Extremadura,10,Center,Extremadura
1986,1013,tfr,Total birth order,1.770148092,Extremadura,10,Center,Extremadura
1986,1014,tfr,Total birth order,1.888725715,Extremadura,10,Center,Extremadura
1986,1036,tfr,Total birth order,1.146931952,País Vasco,1,North-East,Basque Country
1986,1059,tfr,Total birth order,1.314642766,País Vasco,1,North-East,Basque Country
1986,1101,tfr,Total birth order,2.244260391,Andalucía,11,South,Andalucía
1986,1102,tfr,Total birth order,2.209013413,Andalucía,11,South,Andalucía
1986,1103,tfr,Total birth order,2.138414629,Andalucía,11,South,Andalucía
1986,1104,tfr,Total birth order,1.749626136,Andalucía,11,South,Andalucía
1986,1105,tfr,Total birth order,1.969835923,Andalucía,11,South,Andalucía
1986,1106,tfr,Total birth order,2.035463387,Andalucía,11,South,Andalucía
1986,1107,tfr,Total birth order,2.428628031,Andalucía,11,South,Andalucía
1986,1108,tfr,Total birth order,2.552297884,Andalucía,11,South,Andalucía
1986,1201,tfr,Total birth order,1.494547986,Comunitat Valenciana,12,North-East,Valencian Community
1986,1202,tfr,Total birth order,1.235889722,Comunitat Valenciana,12,North-East,Valencian Community
1986,1202,tfr,Total birth order,1.235889722,Comunitat Valenciana,46,North-East,Valencian Community
1986,1203,tfr,Total birth order,1.32494851,Comunitat Valenciana,12,North-East,Valencian Community
1986,1204,tfr,Total birth order,1.525630446,Comunitat Valenciana,12,North-East,Valencian Community
1986,1205,tfr,Total birth order,1.603734288,Comunitat Valenciana,12,North-East,Valencian Community
1986,1206,tfr,Total birth order,1.357908146,Comunitat Valenciana,12,North-East,Valencian Community
1986,1207,tfr,Total birth order,1.471635248,Comunitat Valenciana,12,North-East,Valencian Community
1986,1208,tfr,Total birth order,1.562048531,Comunitat Valenciana,12,North-East,Valencian Community
1986,1209,tfr,Total birth order,1.535407598,Comunitat Valenciana,12,North-East,Valencian Community
1986,1301,tfr,Total birth order,1.886853084,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1302,tfr,Total birth order,1.632263003,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1303,tfr,Total birth order,1.748021534,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1304,tfr,Total birth order,1.828701757,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1305,tfr,Total birth order,1.917932927,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1306,tfr,Total birth order,1.941479466,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1307,tfr,Total birth order,1.900267664,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1308,tfr,Total birth order,1.953204971,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1309,tfr,Total birth order,2.146450549,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1310,tfr,Total birth order,1.680101211,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1311,tfr,Total birth order,2.034991722,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1312,tfr,Total birth order,1.744133983,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1313,tfr,Total birth order,1.464079767,Castilla - La Mancha,13,Center,Castile La Mancha
1986,1401,tfr,Total birth order,1.861724846,Andalucía,14,South,Andalucía
1986,1402,tfr,Total birth order,2.082112124,Andalucía,14,South,Andalucía
1986,1403,tfr,Total birth order,1.560960158,Andalucía,14,South,Andalucía
1986,1404,tfr,Total birth order,1.770780652,Andalucía,14,South,Andalucía
1986,1405,tfr,Total birth order,1.674043557,Andalucía,14,South,Andalucía
1986,1406,tfr,Total birth order,1.992683694,Andalucía,14,South,Andalucía
1986,1407,tfr,Total birth order,2.084897446,Andalucía,14,South,Andalucía
1986,1408,tfr,Total birth order,2.0768204,Andalucía,14,South,Andalucía
1986,1409,tfr,Total birth order,1.961183714,Andalucía,14,South,Andalucía
1986,1410,tfr,Total birth order,1.841133476,Andalucía,14,South,Andalucía
1986,1411,tfr,Total birth order,2.097904518,Andalucía,14,South,Andalucía
1986,1412,tfr,Total birth order,2.146461476,Andalucía,14,South,Andalucía
1986,1413,tfr,Total birth order,1.974402677,Andalucía,14,South,Andalucía
1986,1414,tfr,Total birth order,2.476344449,Andalucía,14,South,Andalucía
1986,1501,tfr,Total birth order,1.265708492,Galicia,15,North-East,Galicia
1986,1502,tfr,Total birth order,1.25724028,Galicia,15,North-East,Galicia
1986,1503,tfr,Total birth order,1.371426434,Galicia,15,North-East,Galicia
1986,1504,tfr,Total birth order,1.109426939,Galicia,15,North-East,Galicia
1986,1505,tfr,Total birth order,1.405278895,Galicia,15,North-East,Galicia
1986,1506,tfr,Total birth order,1.648211315,Galicia,15,North-East,Galicia
1986,1507,tfr,Total birth order,1.197628334,Galicia,15,North-East,Galicia
1986,1508,tfr,Total birth order,1.082690084,Galicia,15,North-East,Galicia
1986,1509,tfr,Total birth order,1.159936121,Galicia,15,North-East,Galicia
1986,1510,tfr,Total birth order,1.283685579,Galicia,15,North-East,Galicia
1986,1511,tfr,Total birth order,1.171693373,Galicia,15,North-East,Galicia
1986,1512,tfr,Total birth order,1.167179127,Galicia,15,North-East,Galicia
1986,1513,tfr,Total birth order,1.283004102,Galicia,15,North-East,Galicia
1986,1514,tfr,Total birth order,0.702566322,Galicia,15,North-East,Galicia
1986,1515,tfr,Total birth order,1.252902127,Galicia,15,North-East,Galicia
1986,1516,tfr,Total birth order,1.385648516,Galicia,15,North-East,Galicia
1986,1517,tfr,Total birth order,1.239597348,Galicia,15,North-East,Galicia
1986,1518,tfr,Total birth order,1.309018801,Galicia,15,North-East,Galicia
1986,1519,tfr,Total birth order,1.139139368,Galicia,15,North-East,Galicia
1986,1520,tfr,Total birth order,1.389135319,Galicia,15,North-East,Galicia
1986,1521,tfr,Total birth order,1.600658451,Galicia,15,North-East,Galicia
1986,1522,tfr,Total birth order,1.220157033,Galicia,15,North-East,Galicia
1986,1523,tfr,Total birth order,1.545953443,Galicia,15,North-East,Galicia
1986,1524,tfr,Total birth order,1.485965812,Galicia,15,North-East,Galicia
1986,1525,tfr,Total birth order,1.556805742,Galicia,15,North-East,Galicia
1986,1601,tfr,Total birth order,1.660966542,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1602,tfr,Total birth order,1.439491401,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1603,tfr,Total birth order,1.641229687,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1604,tfr,Total birth order,1.500279793,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1605,tfr,Total birth order,1.659481909,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1606,tfr,Total birth order,1.432160725,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1607,tfr,Total birth order,1.421526762,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1608,tfr,Total birth order,1.608157422,Castilla - La Mancha,16,Center,Castile La Mancha
1986,1701,tfr,Total birth order,1.287732044,Cataluña,17,North-East,Catalonia
1986,1702,tfr,Total birth order,1.182486288,Cataluña,17,North-East,Catalonia
1986,1703,tfr,Total birth order,1.186362442,Cataluña,17,North-East,Catalonia
1986,1704,tfr,Total birth order,1.610258035,Cataluña,17,North-East,Catalonia
1986,1705,tfr,Total birth order,1.330650931,Cataluña,17,North-East,Catalonia
1986,1706,tfr,Total birth order,1.445819622,Cataluña,17,North-East,Catalonia
1986,1707,tfr,Total birth order,1.367283813,Cataluña,17,North-East,Catalonia
1986,1708,tfr,Total birth order,1.233619608,Cataluña,17,North-East,Catalonia
1986,1709,tfr,Total birth order,1.445464779,Cataluña,17,North-East,Catalonia
1986,1710,tfr,Total birth order,1.357452214,Cataluña,17,North-East,Catalonia
1986,1711,tfr,Total birth order,1.540418425,Cataluña,17,North-East,Catalonia
1986,1712,tfr,Total birth order,1.533954911,Cataluña,17,North-East,Catalonia
1986,1713,tfr,Total birth order,1.300310326,Cataluña,17,North-East,Catalonia
1986,1714,tfr,Total birth order,1.412407817,Cataluña,17,North-East,Catalonia
1986,1715,tfr,Total birth order,1.329262417,Cataluña,17,North-East,Catalonia
1986,1801,tfr,Total birth order,1.764312601,Andalucía,18,South,Andalucía
1986,1802,tfr,Total birth order,1.761127043,Andalucía,18,South,Andalucía
1986,1803,tfr,Total birth order,1.882393642,Andalucía,18,South,Andalucía
1986,1804,tfr,Total birth order,1.777876984,Andalucía,18,South,Andalucía
1986,1805,tfr,Total birth order,1.819808175,Andalucía,18,South,Andalucía
1986,1806,tfr,Total birth order,1.718964861,Andalucía,18,South,Andalucía
1986,1807,tfr,Total birth order,1.800395548,Andalucía,18,South,Andalucía
1986,1808,tfr,Total birth order,1.920211072,Andalucía,18,South,Andalucía
1986,1809,tfr,Total birth order,2.127870482,Andalucía,18,South,Andalucía
1986,1810,tfr,Total birth order,2.113361798,Andalucía,18,South,Andalucía
1986,1811,tfr,Total birth order,1.982339485,Andalucía,18,South,Andalucía
1986,1812,tfr,Total birth order,1.774784561,Andalucía,18,South,Andalucía
1986,1813,tfr,Total birth order,1.661451896,Andalucía,18,South,Andalucía
1986,1814,tfr,Total birth order,1.919580867,Andalucía,18,South,Andalucía
1986,1815,tfr,Total birth order,1.773473782,Andalucía,18,South,Andalucía
1986,1816,tfr,Total birth order,1.740734238,Andalucía,18,South,Andalucía
1986,1817,tfr,Total birth order,1.94653982,Andalucía,18,South,Andalucía
1986,1818,tfr,Total birth order,2.028720257,Andalucía,18,South,Andalucía
1986,1819,tfr,Total birth order,1.876259885,Andalucía,18,South,Andalucía
1986,1901,tfr,Total birth order,1.558407816,Castilla - La Mancha,19,Center,Castile La Mancha
1986,1902,tfr,Total birth order,1.234584197,Castilla - La Mancha,19,Center,Castile La Mancha
1986,1903,tfr,Total birth order,1.327083398,Castilla - La Mancha,19,Center,Castile La Mancha
1986,1904,tfr,Total birth order,1.518964646,Castilla - La Mancha,19,Center,Castile La Mancha
1986,2003,tfr,Total birth order,1.970815003,Castilla - La Mancha,2,Center,Castile La Mancha
1986,2009,tfr,Total birth order,1.559494476,Castilla - La Mancha,2,Center,Castile La Mancha
1986,2037,tfr,Total birth order,1.872149177,Castilla - La Mancha,2,Center,Castile La Mancha
1986,2081,tfr,Total birth order,2.067985232,Castilla - La Mancha,2,Center,Castile La Mancha
1986,2101,tfr,Total birth order,1.731581345,Andalucía,21,South,Andalucía
1986,2102,tfr,Total birth order,2.268080038,Andalucía,21,South,Andalucía
1986,2103,tfr,Total birth order,1.732895964,Andalucía,21,South,Andalucía
1986,2104,tfr,Total birth order,1.816788208,Andalucía,21,South,Andalucía
1986,2105,tfr,Total birth order,1.994496888,Andalucía,21,South,Andalucía
1986,2106,tfr,Total birth order,1.781314528,Andalucía,21,South,Andalucía
1986,2107,tfr,Total birth order,1.842556092,Andalucía,21,South,Andalucía
1986,2108,tfr,Total birth order,2.255207022,Andalucía,21,South,Andalucía
1986,2109,tfr,Total birth order,1.925809633,Andalucía,21,South,Andalucía
1986,2110,tfr,Total birth order,1.846337223,Andalucía,21,South,Andalucía
1986,2111,tfr,Total birth order,2.117116371,Andalucía,21,South,Andalucía
1986,2112,tfr,Total birth order,2.05003369,Andalucía,21,South,Andalucía
1986,2113,tfr,Total birth order,2.051154096,Andalucía,21,South,Andalucía
1986,2201,tfr,Total birth order,1.253867975,Aragón,22,North-West,North-West
1986,2202,tfr,Total birth order,1.386989726,Aragón,22,North-West,North-West
1986,2203,tfr,Total birth order,1.287107075,Aragón,22,North-West,North-West
1986,2204,tfr,Total birth order,1.554597017,Aragón,22,North-West,North-West
1986,2205,tfr,Total birth order,1.252840106,Aragón,22,North-West,North-West
1986,2206,tfr,Total birth order,1.473746293,Aragón,22,North-West,North-West
1986,2207,tfr,Total birth order,1.436572386,Aragón,22,North-West,North-West
1986,2208,tfr,Total birth order,1.42782097,Aragón,22,North-West,North-West
1986,2301,tfr,Total birth order,2.033001317,Andalucía,23,South,Andalucía
1986,2302,tfr,Total birth order,1.906934145,Andalucía,23,South,Andalucía
1986,2303,tfr,Total birth order,2.163857114,Andalucía,23,South,Andalucía
1986,2304,tfr,Total birth order,1.986363798,Andalucía,23,South,Andalucía
1986,2305,tfr,Total birth order,1.766236431,Andalucía,23,South,Andalucía
1986,2306,tfr,Total birth order,2.112230037,Andalucía,23,South,Andalucía
1986,2307,tfr,Total birth order,2.421019315,Andalucía,23,South,Andalucía
1986,2308,tfr,Total birth order,2.321111537,Andalucía,23,South,Andalucía
1986,2309,tfr,Total birth order,2.172975696,Andalucía,23,South,Andalucía
1986,2310,tfr,Total birth order,1.62148745,Andalucía,23,South,Andalucía
1986,2311,tfr,Total birth order,2.041545685,Andalucía,23,South,Andalucía
1986,2312,tfr,Total birth order,1.831713958,Andalucía,23,South,Andalucía
1986,2313,tfr,Total birth order,2.032465434,Andalucía,23,South,Andalucía
1986,2314,tfr,Total birth order,1.9302698680000001,Andalucía,23,South,Andalucía
1986,2315,tfr,Total birth order,2.417031397,Andalucía,23,South,Andalucía
1986,2316,tfr,Total birth order,2.113876616,Andalucía,23,South,Andalucía
1986,2317,tfr,Total birth order,1.959419829,Andalucía,23,South,Andalucía
1986,2401,tfr,Total birth order,1.231661826,Castilla y León,24,Center,Castile and Leon
1986,2402,tfr,Total birth order,1.510754013,Castilla y León,24,Center,Castile and Leon
1986,2403,tfr,Total birth order,1.651528054,Castilla y León,24,Center,Castile and Leon
1986,2404,tfr,Total birth order,1.427634003,Castilla y León,24,Center,Castile and Leon
1986,2405,tfr,Total birth order,1.093850556,Castilla y León,24,Center,Castile and Leon
1986,2406,tfr,Total birth order,1.801196279,Castilla y León,24,Center,Castile and Leon
1986,2407,tfr,Total birth order,1.3214259799999999,Castilla y León,24,Center,Castile and Leon
1986,2408,tfr,Total birth order,1.512216766,Castilla y León,24,Center,Castile and Leon
1986,2409,tfr,Total birth order,1.164003764,Castilla y León,24,Center,Castile and Leon
1986,2410,tfr,Total birth order,1.42300361,Castilla y León,24,Center,Castile and Leon
1986,2411,tfr,Total birth order,1.120680279,Castilla y León,24,Center,Castile and Leon
1986,2412,tfr,Total birth order,1.394031429,Castilla y León,24,Center,Castile and Leon
1986,2413,tfr,Total birth order,1.566732155,Castilla y León,24,Center,Castile and Leon
1986,2414,tfr,Total birth order,1.524080152,Castilla y León,24,Center,Castile and Leon
1986,2415,tfr,Total birth order,1.384950425,Castilla y León,24,Center,Castile and Leon
1986,2501,tfr,Total birth order,1.094337702,Cataluña,25,North-East,Catalonia
1986,2502,tfr,Total birth order,1.165646027,Cataluña,25,North-East,Catalonia
1986,2503,tfr,Total birth order,1.487964473,Cataluña,25,North-East,Catalonia
1986,2504,tfr,Total birth order,1.107182685,Cataluña,25,North-East,Catalonia
1986,2505,tfr,Total birth order,1.31138999,Cataluña,25,North-East,Catalonia
1986,2506,tfr,Total birth order,1.044549553,Cataluña,25,North-East,Catalonia
1986,2507,tfr,Total birth order,1.272693482,Cataluña,25,North-East,Catalonia
1986,2508,tfr,Total birth order,1.366553054,Cataluña,25,North-East,Catalonia
1986,2509,tfr,Total birth order,1.411133031,Cataluña,25,North-East,Catalonia
1986,2510,tfr,Total birth order,1.303155767,Cataluña,25,North-East,Catalonia
1986,2511,tfr,Total birth order,1.369711325,Cataluña,25,North-East,Catalonia
1986,2601,tfr,Total birth order,1.207681183,Rioja (La),26,North-East,North-East
1986,2602,tfr,Total birth order,1.119943522,Rioja (La),26,North-East,North-East
1986,2603,tfr,Total birth order,1.373097829,Rioja (La),26,North-East,North-East
1986,2604,tfr,Total birth order,1.378578124,Rioja (La),26,North-East,North-East
1986,2605,tfr,Total birth order,1.172846511,Rioja (La),26,North-East,North-East
1986,2606,tfr,Total birth order,1.35071601,Rioja (La),26,North-East,North-East
1986,2701,tfr,Total birth order,1.277324701,Galicia,27,North-East,Galicia
1986,2702,tfr,Total birth order,1.37538252,Galicia,27,North-East,Galicia
1986,2703,tfr,Total birth order,1.636186677,Galicia,27,North-East,Galicia
1986,2704,tfr,Total birth order,1.677009626,Galicia,27,North-East,Galicia
1986,2705,tfr,Total birth order,1.40010451,Galicia,27,North-East,Galicia
1986,2706,tfr,Total birth order,1.545533067,Galicia,27,North-East,Galicia
1986,2707,tfr,Total birth order,1.294210908,Galicia,27,North-East,Galicia
1986,2708,tfr,Total birth order,1.642982215,Galicia,27,North-East,Galicia
1986,2709,tfr,Total birth order,1.094877411,Galicia,27,North-East,Galicia
1986,2710,tfr,Total birth order,1.240580171,Galicia,27,North-East,Galicia
1986,2711,tfr,Total birth order,1.18128355,Galicia,27,North-East,Galicia
1986,2712,tfr,Total birth order,1.021297112,Galicia,27,North-East,Galicia
1986,2713,tfr,Total birth order,1.19027224,Galicia,27,North-East,Galicia
1986,2801,tfr,Total birth order,1.646485925,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2802,tfr,Total birth order,1.830418374,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2803,tfr,Total birth order,1.80952085,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2804,tfr,Total birth order,1.306228721,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2805,tfr,Total birth order,1.431351905,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2806,tfr,Total birth order,2.03968079,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2807,tfr,Total birth order,1.886322786,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2808,tfr,Total birth order,1.925396077,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2809,tfr,Total birth order,1.689594527,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2810,tfr,Total birth order,1.76952399,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2811,tfr,Total birth order,1.950950056,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2812,tfr,Total birth order,1.637147828,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2813,tfr,Total birth order,1.692679037,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2814,tfr,Total birth order,1.832774107,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2815,tfr,Total birth order,1.80921711,Madrid (Comunidad de),28,Center,Urban Madrid
1986,2901,tfr,Total birth order,1.812683855,Andalucía,29,South,Andalucía
1986,2902,tfr,Total birth order,1.408427357,Andalucía,29,South,Andalucía
1986,2903,tfr,Total birth order,1.602964699,Andalucía,29,South,Andalucía
1986,2904,tfr,Total birth order,1.853887648,Andalucía,29,South,Andalucía
1986,2905,tfr,Total birth order,1.762213725,Andalucía,29,South,Andalucía
1986,2906,tfr,Total birth order,1.872910412,Andalucía,29,South,Andalucía
1986,2907,tfr,Total birth order,1.642637342,Andalucía,29,South,Andalucía
1986,2908,tfr,Total birth order,1.64456204,Andalucía,29,South,Andalucía
1986,2909,tfr,Total birth order,1.903460059,Andalucía,29,South,Andalucía
1986,2910,tfr,Total birth order,2.049195543,Andalucía,29,South,Andalucía
1986,2911,tfr,Total birth order,1.764129817,Andalucía,29,South,Andalucía
1986,2912,tfr,Total birth order,1.75171217,Andalucía,29,South,Andalucía
1986,3009,tfr,Total birth order,1.561875181,Comunitat Valenciana,3,North-East,Valencian Community
1986,3014,tfr,Total birth order,1.642737971,Comunitat Valenciana,3,North-East,Valencian Community
1986,3031,tfr,Total birth order,1.863446312,Comunitat Valenciana,3,North-East,Valencian Community
1986,3059,tfr,Total birth order,1.770219987,Comunitat Valenciana,3,North-East,Valencian Community
1986,3063,tfr,Total birth order,1.619047376,Comunitat Valenciana,3,North-East,Valencian Community
1986,3065,tfr,Total birth order,1.859048462,Comunitat Valenciana,3,North-East,Valencian Community
1986,3066,tfr,Total birth order,1.757606703,Comunitat Valenciana,3,North-East,Valencian Community
1986,3079,tfr,Total birth order,1.499569974,Comunitat Valenciana,3,North-East,Valencian Community
1986,3093,tfr,Total birth order,1.793050305,Comunitat Valenciana,3,North-East,Valencian Community
1986,3099,tfr,Total birth order,1.87031614,Comunitat Valenciana,3,North-East,Valencian Community
1986,3104,tfr,Total birth order,1.578614285,Comunitat Valenciana,3,North-East,Valencian Community
1986,3122,tfr,Total birth order,1.411518092,Comunitat Valenciana,3,North-East,Valencian Community
1986,3133,tfr,Total birth order,1.901495158,Comunitat Valenciana,3,North-East,Valencian Community
1986,3139,tfr,Total birth order,1.685038336,Comunitat Valenciana,3,North-East,Valencian Community
1986,3140,tfr,Total birth order,1.820955325,Comunitat Valenciana,3,North-East,Valencian Community
1986,3201,tfr,Total birth order,0.968397617,Galicia,32,North-East,Galicia
1986,3202,tfr,Total birth order,0.613239997,Galicia,32,North-East,Galicia
1986,3203,tfr,Total birth order,0.848301295,Galicia,32,North-East,Galicia
1986,3204,tfr,Total birth order,0.751689027,Galicia,32,North-East,Galicia
1986,3205,tfr,Total birth order,0.793511153,Galicia,32,North-East,Galicia
1986,3206,tfr,Total birth order,0.986003518,Galicia,32,North-East,Galicia
1986,3207,tfr,Total birth order,0.920399634,Galicia,32,North-East,Galicia
1986,3208,tfr,Total birth order,1.210163094,Galicia,32,North-East,Galicia
1986,3209,tfr,Total birth order,0.941578949,Galicia,32,North-East,Galicia
1986,3210,tfr,Total birth order,1.157268952,Galicia,32,North-East,Galicia
1986,3211,tfr,Total birth order,1.196146592,Galicia,32,North-East,Galicia
1986,3212,tfr,Total birth order,0.799576055,Galicia,32,North-East,Galicia
1986,3301,tfr,Total birth order,1.456852056,Asturias (Principado de),33,North-West,North-West
1986,3302,tfr,Total birth order,2.041328393,Asturias (Principado de),33,North-West,North-West
1986,3303,tfr,Total birth order,1.285751863,Asturias (Principado de),33,North-West,North-West
1986,3304,tfr,Total birth order,1.203187959,Asturias (Principado de),33,North-West,North-West
1986,3305,tfr,Total birth order,1.554051886,Asturias (Principado de),33,North-West,North-West
1986,3306,tfr,Total birth order,1.712146576,Asturias (Principado de),33,North-West,North-West
1986,3307,tfr,Total birth order,1.513523138,Asturias (Principado de),33,North-West,North-West
1986,3308,tfr,Total birth order,0.819820009,Asturias (Principado de),33,North-West,North-West
1986,3309,tfr,Total birth order,1.124093248,Asturias (Principado de),33,North-West,North-West
1986,3310,tfr,Total birth order,1.240359669,Asturias (Principado de),33,North-West,North-West
1986,3311,tfr,Total birth order,1.473197091,Asturias (Principado de),33,North-West,North-West
1986,3312,tfr,Total birth order,1.438652337,Asturias (Principado de),33,North-West,North-West
1986,3313,tfr,Total birth order,1.412648458,Asturias (Principado de),33,North-West,North-West
1986,3314,tfr,Total birth order,1.478492397,Asturias (Principado de),33,North-West,North-West
1986,3315,tfr,Total birth order,1.410975295,Asturias (Principado de),33,North-West,North-West
1986,3316,tfr,Total birth order,1.324764967,Asturias (Principado de),33,North-West,North-West
1986,3401,tfr,Total birth order,1.222220978,Castilla y León,34,Center,Castile and Leon
1986,3402,tfr,Total birth order,1.593860416,Castilla y León,34,Center,Castile and Leon
1986,3403,tfr,Total birth order,1.507375045,Castilla y León,34,Center,Castile and Leon
1986,3404,tfr,Total birth order,1.444795606,Castilla y León,34,Center,Castile and Leon
1986,3405,tfr,Total birth order,1.219711674,Castilla y León,34,Center,Castile and Leon
1986,3501,tfr,Total birth order,1.750547877,Canarias,35,Canarias,Canarias
1986,3502,tfr,Total birth order,1.816823548,Canarias,35,Canarias,Canarias
1986,3503,tfr,Total birth order,1.467696333,Canarias,35,Canarias,Canarias
1986,3504,tfr,Total birth order,2.030949588,Canarias,35,Canarias,Canarias
1986,3505,tfr,Total birth order,1.531008672,Canarias,35,Canarias,Canarias
1986,3506,tfr,Total birth order,1.611097217,Canarias,35,Canarias,Canarias
1986,3507,tfr,Total birth order,1.937666204,Canarias,35,Canarias,Canarias
1986,3601,tfr,Total birth order,1.830583682,Galicia,36,North-East,Galicia
1986,3602,tfr,Total birth order,1.409672238,Galicia,36,North-East,Galicia
1986,3603,tfr,Total birth order,1.505766445,Galicia,36,North-East,Galicia
1986,3604,tfr,Total birth order,1.652797706,Galicia,36,North-East,Galicia
1986,3605,tfr,Total birth order,0.946570665,Galicia,36,North-East,Galicia
1986,3606,tfr,Total birth order,1.544899499,Galicia,36,North-East,Galicia
1986,3606,tfr,Total birth order,1.544899499,Galicia,36,North-East,Galicia
1986,3607,tfr,Total birth order,1.827198767,Galicia,36,North-East,Galicia
1986,3608,tfr,Total birth order,1.676018251,Galicia,36,North-East,Galicia
1986,3609,tfr,Total birth order,1.469623547,Galicia,36,North-East,Galicia
1986,3610,tfr,Total birth order,1.58501565,Galicia,36,North-East,Galicia
1986,3611,tfr,Total birth order,1.338343714,Galicia,36,North-East,Galicia
1986,3612,tfr,Total birth order,0.851401094,Galicia,36,North-East,Galicia
1986,3613,tfr,Total birth order,1.156847025,Galicia,36,North-East,Galicia
1986,3614,tfr,Total birth order,1.1268756,Galicia,36,North-East,Galicia
1986,3615,tfr,Total birth order,1.059262902,Galicia,36,North-East,Galicia
1986,3616,tfr,Total birth order,1.658051194,Galicia,36,North-East,Galicia
1986,3617,tfr,Total birth order,1.626655183,Galicia,36,North-East,Galicia
1986,3701,tfr,Total birth order,1.210036878,Castilla y León,37,Center,Castile and Leon
1986,3702,tfr,Total birth order,1.29473643,Castilla y León,37,Center,Castile and Leon
1986,3703,tfr,Total birth order,1.425369857,Castilla y León,37,Center,Castile and Leon
1986,3704,tfr,Total birth order,1.364920829,Castilla y León,37,Center,Castile and Leon
1986,3705,tfr,Total birth order,1.63616748,Castilla y León,37,Center,Castile and Leon
1986,3706,tfr,Total birth order,1.353728258,Castilla y León,37,Center,Castile and Leon
1986,3707,tfr,Total birth order,1.518349497,Castilla y León,37,Center,Castile and Leon
1986,3708,tfr,Total birth order,1.421735531,Castilla y León,37,Center,Castile and Leon
1986,3709,tfr,Total birth order,1.429572802,Castilla y León,37,Center,Castile and Leon
1986,3801,tfr,Total birth order,1.333420406,Canarias,38,Canarias,Canarias
1986,3802,tfr,Total birth order,1.255282059,Canarias,38,Canarias,Canarias
1986,3803,tfr,Total birth order,1.144325793,Canarias,38,Canarias,Canarias
1986,3804,tfr,Total birth order,1.582664708,Canarias,38,Canarias,Canarias
